Age,human
5000,5.27260617
5001,5.263332087
5002,5.254119671
5003,5.244974522
5004,5.235902245
5005,5.226908448
5006,5.217998744
5007,5.209178749
5008,5.200454084
5009,5.191830375
5010,5.183313249
5011,5.174908341
5012,5.166621288
5013,5.158457731
5014,5.150423316
5015,5.142523693
5016,5.134764515
5017,5.127151441
5018,5.119690133
5019,5.112386257
5020,5.105245484
5021,5.098273488
5022,5.091475948
5023,5.084858547
5024,5.078426972
5025,5.072186914
5026,5.066144069
5027,5.060304135
5028,5.054672817
5029,5.049255822
5030,5.044058861
5031,5.039087652
5032,5.034347914
5033,5.029845372
5034,5.025585754
5035,5.021574792
5036,5.017818223
5037,5.014321789
5038,5.011091234
5039,5.008132307
5040,5.005450761
5041,5.002816684
5042,4.999998849
5043,4.997001053
5044,4.993827092
5045,4.990480767
5046,4.986965879
5047,4.983286235
5048,4.979445643
5049,4.975447915
5050,4.971296866
5051,4.966996312
5052,4.962550073
5053,4.957961973
5054,4.953235837
5055,4.948375495
5056,4.943384777
5057,4.938267518
5058,4.933027555
5059,4.927668729
5060,4.922194882
5061,4.916609861
5062,4.910917514
5063,4.905121693
5064,4.899226253
5065,4.89323505
5066,4.887151946
5067,4.880980802
5068,4.874725487
5069,4.868389867
5070,4.861977815
5071,4.855493207
5072,4.848939918
5073,4.84232183
5074,4.835642825
5075,4.828906791
5076,4.822117615
5077,4.815279191
5078,4.808395412
5079,4.801470176
5080,4.794507384
5081,4.78751094
5082,4.780484749
5083,4.77343272
5084,4.766358766
5085,4.759266802
5086,4.752160745
5087,4.745044516
5088,4.737922039
5089,4.73079724
5090,4.723674048
5091,4.716556395
5092,4.709448217
5093,4.702353452
5094,4.695276039
5095,4.688219924
5096,4.681189052
5097,4.674187374
5098,4.66721884
5099,4.660287408
5100,4.653397034
5101,4.646551679
5102,4.639755308
5103,4.633011888
5104,4.626325387
5105,4.619699779
5106,4.613139038
5107,4.606647144
5108,4.600228077
5109,4.593885821
5110,4.587624364
5111,4.581447695
5112,4.575359806
5113,4.569364694
5114,4.563466357
5115,4.557668796
5116,4.551976016
5117,4.546392023
5118,4.540920828
5119,4.535566443
5120,4.530332885
5121,4.525224171
5122,4.520244325
5123,4.515397369
5124,4.510687332
5125,4.506118243
5126,4.501694136
5127,4.497419047
5128,4.493297015
5129,4.489332081
5130,4.48552829
5131,4.48188969
5132,4.478420331
5133,4.475124266
5134,4.472005553
5135,4.469068249
5136,4.466316417
5137,4.463754123
5138,4.461385432
5139,4.459214417
5140,4.457245151
5141,4.455481711
5142,4.453880784
5143,4.452395003
5144,4.45102236
5145,4.449760846
5146,4.44860845
5147,4.447563162
5148,4.446622966
5149,4.445785849
5150,4.445049793
5151,4.444412781
5152,4.443872793
5153,4.443427809
5154,4.443075805
5155,4.442814758
5156,4.442642643
5157,4.442557432
5158,4.442557097
5159,4.442639608
5160,4.442802933
5161,4.443045039
5162,4.443363893
5163,4.443757457
5164,4.444223695
5165,4.444760567
5166,4.445366033
5167,4.446038051
5168,4.446774577
5169,4.447573566
5170,4.448432973
5171,4.449350748
5172,4.450324842
5173,4.451353204
5174,4.452433782
5175,4.453564521
5176,4.454743367
5177,4.455968261
5178,4.457237146
5179,4.458547961
5180,4.459898644
5181,4.461287134
5182,4.462711364
5183,4.464169269
5184,4.465658781
5185,4.467177832
5186,4.46872435
5187,4.470296264
5188,4.471891499
5189,4.473507981
5190,4.475143634
5191,4.476796378
5192,4.478464134
5193,4.480144821
5194,4.481836357
5195,4.483536656
5196,4.485243635
5197,4.486955204
5198,4.488669276
5199,4.490383761
5200,4.492096566
5201,4.493805599
5202,4.495508764
5203,4.497203965
5204,4.498889105
5205,4.500562085
5206,4.502220803
5207,4.503863158
5208,4.505487045
5209,4.507090359
5210,4.508670993
5211,4.51022684
5212,4.511755789
5213,4.513255728
5214,4.514724546
5215,4.516160127
5216,4.517560356
5217,4.518923115
5218,4.520246286
5219,4.521527748
5220,4.522765379
5221,4.523957055
5222,4.525100652
5223,4.526194044
5224,4.527235102
5225,4.528221696
5226,4.529151696
5227,4.53002297
5228,4.530833383
5229,4.5315808
5230,4.532263083
5231,4.532878094
5232,4.533423694
5233,4.53389774
5234,4.534298089
5235,4.534622597
5236,4.534869118
5237,4.535035503
5238,4.535119605
5239,4.535119271
5240,4.535032351
5241,4.53485669
5242,4.534736732
5243,4.534816026
5244,4.535091072
5245,4.535558367
5246,4.536214406
5247,4.537055683
5248,4.538078685
5249,4.539279902
5250,4.540655817
5251,4.542202912
5252,4.543917668
5253,4.54579656
5254,4.547836064
5255,4.55003265
5256,4.552382789
5257,4.554882946
5258,4.557529586
5259,4.56031917
5260,4.563248158
5261,4.566313004
5262,4.569510163
5263,4.572836087
5264,4.576287223
5265,4.579860017
5266,4.583550914
5267,4.587356353
5268,4.591272773
5269,4.595296609
5270,4.599424295
5271,4.60365226
5272,4.607976934
5273,4.61239474
5274,4.616902102
5275,4.62149544
5276,4.626171171
5277,4.63092571
5278,4.63575547
5279,4.640656861
5280,4.645626289
5281,4.650660159
5282,4.655754873
5283,4.660906831
5284,4.666112429
5285,4.671368061
5286,4.67667012
5287,4.682014995
5288,4.687399071
5289,4.692818733
5290,4.698270362
5291,4.703750336
5292,4.709255033
5293,4.714780824
5294,4.720324083
5295,4.725881176
5296,4.731448469
5297,4.737022326
5298,4.742599107
5299,4.748175171
5300,4.753746872
5301,4.759310564
5302,4.764862596
5303,4.770399317
5304,4.775917071
5305,4.781412201
5306,4.786881046
5307,4.792319945
5308,4.797725231
5309,4.803093237
5310,4.808420292
5311,4.813702723
5312,4.818936855
5313,4.824119009
5314,4.829245504
5315,4.834312657
5316,4.839316781
5317,4.844254189
5318,4.849121188
5319,4.853914085
5320,4.858629184
5321,4.863262785
5322,4.867811186
5323,4.872270685
5324,4.876637573
5325,4.880908141
5326,4.885078677
5327,4.889145467
5328,4.893104794
5329,4.896952937
5330,4.900686174
5331,4.90430078
5332,4.907793028
5333,4.911159187
5334,4.914395524
5335,4.917498305
5336,4.92046379
5337,4.92328824
5338,4.925967912
5339,4.928499058
5340,4.930877932
5341,4.933100782
5342,4.935163854
5343,4.937217582
5344,4.939413024
5345,4.941747364
5346,4.94421778
5347,4.946821452
5348,4.949555555
5349,4.952417264
5350,4.955403749
5351,4.958512182
5352,4.96173973
5353,4.965083559
5354,4.968540833
5355,4.972108713
5356,4.97578436
5357,4.979564931
5358,4.983447581
5359,4.987429465
5360,4.991507734
5361,4.995679537
5362,4.999942023
5363,5.004292335
5364,5.008727619
5365,5.013245015
5366,5.017841662
5367,5.022514698
5368,5.027261258
5369,5.032078476
5370,5.036963482
5371,5.041913405
5372,5.046925373
5373,5.051996511
5374,5.057123942
5375,5.062304786
5376,5.067536163
5377,5.072815188
5378,5.078138979
5379,5.083504646
5380,5.0889093
5381,5.094350051
5382,5.099824005
5383,5.105328267
5384,5.110859938
5385,5.116416121
5386,5.121993912
5387,5.127590408
5388,5.133202705
5389,5.138827893
5390,5.144463064
5391,5.150105305
5392,5.155751704
5393,5.161399343
5394,5.167045304
5395,5.172686669
5396,5.178320515
5397,5.183943918
5398,5.189553951
5399,5.195147687
5400,5.200722196
5401,5.206274544
5402,5.211801798
5403,5.217301022
5404,5.222769277
5405,5.228203622
5406,5.233601115
5407,5.238958812
5408,5.244273765
5409,5.249543027
5410,5.254763647
5411,5.259932671
5412,5.265047145
5413,5.270104112
5414,5.275100613
5415,5.280033688
5416,5.284900372
5417,5.289697702
5418,5.29442271
5419,5.299072426
5420,5.30364388
5421,5.308134099
5422,5.312540106
5423,5.316858925
5424,5.321087576
5425,5.325223078
5426,5.329262447
5427,5.333202697
5428,5.337040842
5429,5.34077389
5430,5.344398851
5431,5.347912731
5432,5.351312533
5433,5.35459526
5434,5.357757912
5435,5.360797487
5436,5.363710981
5437,5.366495387
5438,5.369147697
5439,5.371664902
5440,5.374043989
5441,5.376281943
5442,5.378375748
5443,5.380322385
5444,5.382163688
5445,5.383944018
5446,5.38566415
5447,5.387324859
5448,5.388926922
5449,5.390471115
5450,5.391958215
5451,5.393389
5452,5.394764248
5453,5.396084738
5454,5.397351249
5455,5.398564561
5456,5.399725455
5457,5.400834711
5458,5.401893112
5459,5.402901439
5460,5.403860475
5461,5.404771003
5462,5.405633807
5463,5.406449672
5464,5.407219383
5465,5.407943724
5466,5.408623483
5467,5.409259445
5468,5.409852399
5469,5.410403131
5470,5.41091243
5471,5.411381085
5472,5.411809885
5473,5.412199621
5474,5.412551082
5475,5.412865061
5476,5.413142349
5477,5.413383737
5478,5.413590019
5479,5.413761989
5480,5.413900439
5481,5.414006166
5482,5.414079962
5483,5.414122626
5484,5.414134951
5485,5.414117736
5486,5.414071777
5487,5.413997873
5488,5.413896822
5489,5.413769422
5490,5.413616474
5491,5.413438777
5492,5.413237132
5493,5.413012341
5494,5.412765205
5495,5.412496527
5496,5.412207109
5497,5.411897755
5498,5.411569269
5499,5.411222455
5500,5.41085812
5501,5.410477068
5502,5.410080106
5503,5.40966804
5504,5.409241679
5505,5.40880183
5506,5.408349301
5507,5.407884903
5508,5.407409444
5509,5.406923734
5510,5.406428586
5511,5.405924809
5512,5.405413215
5513,5.404894619
5514,5.404369831
5515,5.403839667
5516,5.40330494
5517,5.402766464
5518,5.402225056
5519,5.401681532
5520,5.401136706
5521,5.400591397
5522,5.400046423
5523,5.3995026
5524,5.398960749
5525,5.398421688
5526,5.397886237
5527,5.397355216
5528,5.396829447
5529,5.39630975
5530,5.395796948
5531,5.395291865
5532,5.394795321
5533,5.394308143
5534,5.393831153
5535,5.393365177
5536,5.392911041
5537,5.392469569
5538,5.39204159
5539,5.391627929
5540,5.391229416
5541,5.390846877
5542,5.390481142
5543,5.390133041
5544,5.389803403
5545,5.389426347
5546,5.3889367
5547,5.388336353
5548,5.387627199
5549,5.38681113
5550,5.385890043
5551,5.384865835
5552,5.383740402
5553,5.382515645
5554,5.381193463
5555,5.37977576
5556,5.378264437
5557,5.3766614
5558,5.374968555
5559,5.373187808
5560,5.371321069
5561,5.369370248
5562,5.367337255
5563,5.365224003
5564,5.363032407
5565,5.360764381
5566,5.358421843
5567,5.356006709
5568,5.3535209
5569,5.350966336
5570,5.34834494
5571,5.345658633
5572,5.342909342
5573,5.340098991
5574,5.337229509
5575,5.334302824
5576,5.331320866
5577,5.328285566
5578,5.325198858
5579,5.322062674
5580,5.318878951
5581,5.315649625
5582,5.312376634
5583,5.309061918
5584,5.305707417
5585,5.302315073
5586,5.29888683
5587,5.295424633
5588,5.291930427
5589,5.28840616
5590,5.284853781
5591,5.28127524
5592,5.277672487
5593,5.274047477
5594,5.270402164
5595,5.266738501
5596,5.263058447
5597,5.25936396
5598,5.255656999
5599,5.251939525
5600,5.248213499
5601,5.244480887
5602,5.240743651
5603,5.23700376
5604,5.233263179
5605,5.229523878
5606,5.225787828
5607,5.222056999
5608,5.218333365
5609,5.2146189
5610,5.21091558
5611,5.207225381
5612,5.203550281
5613,5.199892261
5614,5.196253301
5615,5.192635384
5616,5.189040493
5617,5.185470613
5618,5.181927731
5619,5.178413834
5620,5.174930912
5621,5.171480953
5622,5.168065951
5623,5.164687899
5624,5.16134879
5625,5.158050621
5626,5.154795388
5627,5.15158509
5628,5.148421728
5629,5.1453073
5630,5.142243812
5631,5.139233265
5632,5.136277666
5633,5.13337902
5634,5.130539337
5635,5.127760624
5636,5.125044892
5637,5.122394154
5638,5.119810422
5639,5.117295711
5640,5.114852037
5641,5.112481417
5642,5.11018587
5643,5.107967416
5644,5.105828076
5645,5.103787638
5646,5.101862895
5647,5.100051376
5648,5.098350608
5649,5.096758118
5650,5.095271428
5651,5.093888061
5652,5.092605538
5653,5.091421377
5654,5.090333095
5655,5.089338208
5656,5.088434228
5657,5.087618669
5658,5.08688904
5659,5.08624285
5660,5.085677605
5661,5.08519081
5662,5.084779969
5663,5.084442584
5664,5.084176153
5665,5.083978176
5666,5.08384615
5667,5.083777567
5668,5.083769923
5669,5.083820707
5670,5.08392741
5671,5.08408752
5672,5.084298522
5673,5.084557902
5674,5.084863142
5675,5.085211722
5676,5.085601123
5677,5.086028822
5678,5.086492294
5679,5.086989015
5680,5.087516456
5681,5.088072088
5682,5.08865338
5683,5.0892578
5684,5.089882813
5685,5.090525883
5686,5.091184472
5687,5.091856041
5688,5.092538048
5689,5.093227951
5690,5.093923204
5691,5.094621261
5692,5.095319575
5693,5.096015594
5694,5.096706768
5695,5.097390544
5696,5.098064366
5697,5.098725677
5698,5.09937192
5699,5.100000534
5700,5.100608956
5701,5.101194625
5702,5.101754973
5703,5.102287434
5704,5.10278944
5705,5.10325842
5706,5.103691801
5707,5.10408701
5708,5.104441471
5709,5.104752607
5710,5.105017839
5711,5.105234585
5712,5.105400264
5713,5.10551229
5714,5.105568079
5715,5.105565042
5716,5.10550059
5717,5.105372132
5718,5.105177075
5719,5.104912824
5720,5.104576784
5721,5.104166356
5722,5.10367894
5723,5.103111934
5724,5.102462737
5725,5.101728743
5726,5.100907344
5727,5.099995934
5728,5.098991901
5729,5.097892634
5730,5.096695519
5731,5.095397942
5732,5.093997285
5733,5.09249093
5734,5.090876255
5735,5.08915064
5736,5.087311459
5737,5.085356088
5738,5.0832819
5739,5.081086264
5740,5.078766551
5741,5.076320128
5742,5.07374436
5743,5.071036612
5744,5.068194246
5745,5.065214623
5746,5.062136393
5747,5.059000619
5748,5.055808275
5749,5.052560339
5750,5.049257789
5751,5.045901602
5752,5.042492758
5753,5.039032237
5754,5.035521017
5755,5.031960081
5756,5.02835041
5757,5.024692986
5758,5.020988792
5759,5.017238812
5760,5.01344403
5761,5.00960543
5762,5.005723999
5763,5.001800722
5764,4.997836587
5765,4.993832581
5766,4.989789692
5767,4.98570891
5768,4.981591224
5769,4.977437624
5770,4.973249102
5771,4.969026648
5772,4.964771255
5773,4.960483917
5774,4.956165626
5775,4.951817378
5776,4.947440166
5777,4.943034987
5778,4.938602838
5779,4.934144714
5780,4.929661614
5781,4.925154536
5782,4.92062448
5783,4.916072444
5784,4.911499429
5785,4.906906437
5786,4.902294468
5787,4.897664525
5788,4.893017612
5789,4.888354732
5790,4.88367689
5791,4.878985089
5792,4.874280337
5793,4.86956364
5794,4.864836004
5795,4.860098438
5796,4.85535195
5797,4.850597548
5798,4.845836244
5799,4.841069046
5800,4.836296967
5801,4.831521018
5802,4.826742212
5803,4.821961561
5804,4.81718008
5805,4.812398782
5806,4.807618684
5807,4.802840801
5808,4.79806615
5809,4.793295747
5810,4.78853061
5811,4.783771759
5812,4.779020211
5813,4.774276988
5814,4.76954311
5815,4.764819597
5816,4.760107472
5817,4.755407758
5818,4.750721477
5819,4.746049653
5820,4.741393311
5821,4.736753477
5822,4.732131176
5823,4.727527435
5824,4.722943281
5825,4.718379742
5826,4.713837847
5827,4.709318624
5828,4.704823105
5829,4.70035232
5830,4.695907299
5831,4.691489075
5832,4.687098681
5833,4.682737151
5834,4.678405517
5835,4.674104814
5836,4.669836079
5837,4.665600348
5838,4.661398656
5839,4.657232041
5840,4.653101542
5841,4.649008197
5842,4.644953045
5843,4.640937127
5844,4.636961484
5845,4.633027156
5846,4.629135187
5847,4.625035353
5848,4.620482896
5849,4.61548706
5850,4.610057095
5851,4.604202256
5852,4.597931806
5853,4.591255014
5854,4.584181153
5855,4.576719505
5856,4.568879357
5857,4.560670003
5858,4.552100742
5859,4.54318088
5860,4.533919728
5861,4.524326607
5862,4.514410839
5863,4.504181756
5864,4.493648695
5865,4.482821
5866,4.471708019
5867,4.460319109
5868,4.448663631
5869,4.436750955
5870,4.424590454
5871,4.412191509
5872,4.399563507
5873,4.386715842
5874,4.373657913
5875,4.360399125
5876,4.346948891
5877,4.33331663
5878,4.319511764
5879,4.305543726
5880,4.291421952
5881,4.277155886
5882,4.262754976
5883,4.248228679
5884,4.233586457
5885,4.218837777
5886,4.203992115
5887,4.189058951
5888,4.174047772
5889,4.158968071
5890,4.143829349
5891,4.128641109
5892,4.113412866
5893,4.098154136
5894,4.082874444
5895,4.067583322
5896,4.052290306
5897,4.037004939
5898,4.021736771
5899,4.006495358
5900,3.991290262
5901,3.976131051
5902,3.9610273
5903,3.94598859
5904,3.931024508
5905,3.916144646
5906,3.901358605
5907,3.886675991
5908,3.872106416
5909,3.857659498
5910,3.843344862
5911,3.829172139
5912,3.815150965
5913,3.801290986
5914,3.78760185
5915,3.774093213
5916,3.760774737
5917,3.747656092
5918,3.734746952
5919,3.722056998
5920,3.709595917
5921,3.697373404
5922,3.685399157
5923,3.673682884
5924,3.662234296
5925,3.651063112
5926,3.640179058
5927,3.629591864
5928,3.619311268
5929,3.609347015
5930,3.599708853
5931,3.590406539
5932,3.581449837
5933,3.572848514
5934,3.564612347
5935,3.556751116
5936,3.549274609
5937,3.542192621
5938,3.535514951
5939,3.529251407
5940,3.5234118
5941,3.518005951
5942,3.513043684
5943,3.508534832
5944,3.504489232
5945,3.500916729
5946,3.497827172
5947,3.49523042
5948,3.492763005
5949,3.490058911
5950,3.487124182
5951,3.483964867
5952,3.480587016
5953,3.476996686
5954,3.473199936
5955,3.46920283
5956,3.465011435
5957,3.460631823
5958,3.456070071
5959,3.451332257
5960,3.446424465
5961,3.441352783
