"Age","Mean","CI","Infe","Supe"
1908,0.642780747,0.9,0.60194518828889,0.686675470794194
1909,0.643217438,0.9,0.601734695451923,0.686868132955484
1910,0.643654407,0.9,0.600189716779103,0.685749004709385
1911,0.643313376,0.9,0.598272639099714,0.687067533082135
1912,0.642973131,0.9,0.598795336765495,0.689457570370975
1913,0.642633662,0.9,0.594740652456652,0.686882721771576
1914,0.642294982,0.9,0.594705674609129,0.688452213128275
1915,0.641957069,0.9,0.593968657936517,0.691549966705792
1916,0.641620363,0.9,0.593878340140679,0.688137317688149
1917,0.641284397,0.9,0.589203994715528,0.693435809875063
1918,0.640949217,0.9,0.588732585794002,0.692125562889681
1919,0.639030058,0.9,0.584909192921025,0.691896915316546
1920,0.637111541,0.9,0.582846318206026,0.690513672905085
1921,0.635194149,0.9,0.581544878897283,0.688832786277892
1922,0.633277405,0.9,0.583284668856294,0.683681404754984
1923,0.631361315,0.9,0.581365853282847,0.686537474914017
1924,0.629445839,0.9,0.5768300147203,0.682529832389477
1925,0.627531026,0.9,0.575408459488797,0.681715753813505
1926,0.625617205,0.9,0.570248788199958,0.680297527186762
1927,0.623704029,0.9,0.572864065663108,0.677202428484039
1928,0.622688295,0.9,0.569181289595918,0.677293394176854
1929,0.621672878,0.9,0.567808587788695,0.67548123126269
1930,0.620657474,0.9,0.566326156747972,0.674590037886329
1931,0.619642618,0.9,0.567590604521165,0.675387079608965
1932,0.618627783,0.9,0.56314481825438,0.673615264747289
1933,0.617612979,0.9,0.562502806551582,0.671595822915885
1934,0.61659822,0.9,0.563569171460223,0.669628653591161
1935,0.615583499,0.9,0.563307135102394,0.667960648385094
1936,0.61456922,0.9,0.560521559455612,0.667533146570747
1937,0.613782561,0.9,0.562121714155947,0.668987627261804
1938,0.612995907,0.9,0.557965081541196,0.664969387901914
1939,0.611677356,0.9,0.558940372917601,0.66415118237736
1940,0.610358996,0.9,0.559805040702302,0.660611941165232
1941,0.608405887,0.9,0.555701465847749,0.661182842576008
1942,0.606452858,0.9,0.555860075492229,0.656627058788051
1943,0.604499956,0.9,0.558443363865758,0.654266776774549
1944,0.602547141,0.9,0.555087500877404,0.65118545539954
1945,0.600783901,0.9,0.552226470217835,0.649765407860911
1946,0.599021073,0.9,0.553825533547686,0.645889580986849
1947,0.597258196,0.9,0.552967143048139,0.643729807657567
1948,0.595495306,0.9,0.551990856558946,0.640529044992939
1949,0.59373265,0.9,0.550258943266794,0.634664634843316
1950,0.591969961,0.9,0.550100259928143,0.633654335426545
1951,0.590207658,0.9,0.549500731582712,0.632718746651189
1952,0.588445326,0.9,0.546902061391789,0.631030249825094
1953,0.586682981,0.9,0.5465796324022,0.627747875513049
1954,0.584920597,0.9,0.544843259362797,0.625884070003236
1955,0.583431627,0.9,0.544260019631446,0.622276193545064
1956,0.581943013,0.9,0.542632729246179,0.619522045469203
1957,0.580454319,0.9,0.544004114479921,0.616811831878103
1958,0.578965545,0.9,0.542514592891759,0.614985796402536
1959,0.577702928,0.9,0.540167319527395,0.614252306771904
1960,0.576440158,0.9,0.541605220322375,0.611149267941222
1961,0.575177633,0.9,0.540559707171355,0.609334197795945
1962,0.57378912,0.9,0.539062594107964,0.610558808971116
1963,0.573482619,0.9,0.536593035817328,0.609052543451941
1964,0.57317621,0.9,0.537491504380562,0.607254140529014
1965,0.572869896,0.9,0.534991742046686,0.608203405344372
1966,0.572564125,0.9,0.538942550111457,0.607316898445434
1967,0.572258449,0.9,0.535899997081586,0.607921159183346
1968,0.571952865,0.9,0.53671760859642,0.607046471839349
1969,0.571647627,0.9,0.535701141244402,0.605820814222064
1970,0.571342517,0.9,0.536361812029367,0.605878557950947
1971,0.571037838,0.9,0.534961206140761,0.605616143053099
1972,0.570733271,0.9,0.536609826078132,0.604273704019966
1973,0.570623136,0.9,0.537844012031819,0.603642945854066
1974,0.570496376,0.9,0.536251086978422,0.605246408320877
1975,0.570369713,0.9,0.537391423586358,0.603742428790686
1976,0.570243584,0.9,0.536964455370824,0.602626769223104
1977,0.570117531,0.9,0.537477529178124,0.602684005319707
1978,0.56999158,0.9,0.536756244421924,0.603817895220385
1979,0.569842525,0.9,0.536708336416725,0.601467177958985
1980,0.569693536,0.9,0.537696229146336,0.601525951332143
1981,0.569544969,0.9,0.539301457392222,0.600482427996166
1982,0.569396464,0.9,0.537123541369739,0.600254863793758
1983,0.569248001,0.9,0.538654930820063,0.600798687165923
1984,0.569099606,0.9,0.538116219909963,0.600212649451398
1985,0.569249954,0.9,0.537620010723364,0.601280986753112
1986,0.569400868,0.9,0.540035526318393,0.599963203110369
1987,0.569551891,0.9,0.539344962860972,0.600616130947837
1988,0.569703031,0.9,0.538313820297646,0.599542650858844
1989,0.569854547,0.9,0.539839161858069,0.598518032355812
1990,0.570006182,0.9,0.539170336339751,0.600532465394317
1991,0.570395886,0.9,0.539177927107731,0.598668539931642
1992,0.570785813,0.9,0.542103805231585,0.600227725839486
1993,0.571175961,0.9,0.541933320892264,0.601797026465761
1994,0.571566326,0.9,0.541338916246241,0.600973204748421
1995,0.571956918,0.9,0.542811800284336,0.600614316749698
1996,0.57245841,0.9,0.54204156194196,0.601708309815798
1997,0.572960089,0.9,0.54396192983356,0.601250337552492
1998,0.573461895,0.9,0.543626203431855,0.602774643144721
1999,0.574770747,0.9,0.546800058002369,0.604018379173474
2000,0.576079479,0.9,0.54657691244927,0.605951802833346
2001,0.577388446,0.9,0.548757139108175,0.604440016408342
2002,0.578697312,0.9,0.550649039417423,0.606820431256251
2003,0.58000609,0.9,0.552261124146335,0.608944698076221
2004,0.581314763,0.9,0.553147904287695,0.610597117882142
2005,0.582623338,0.9,0.553885062213923,0.610294760877169
2006,0.583932286,0.9,0.556360353844546,0.612341884238871
2007,0.585556879,0.9,0.557092504980948,0.613401046278645
2008,0.587181437,0.9,0.558826270177252,0.615657883762354
2009,0.587964,0.9,0.559213957020771,0.61608433646705
2010,0.588746468,0.9,0.559283655641997,0.617123279728373
2011,0.589528019,0.9,0.560553311599612,0.619032428411399
2012,0.590309487,0.9,0.559511956398786,0.622631056945224
2013,0.590854133,0.9,0.557729260966194,0.623776765738844
2014,0.591398817,0.9,0.556936673522189,0.624523422283617
2015,0.591943577,0.9,0.556756615624015,0.625861253213156
2016,0.592488857,0.9,0.556933985823334,0.627425463025514
2017,0.593034196,0.9,0.557061958163171,0.629127641804797
2018,0.593579594,0.9,0.558342337558344,0.628846789658873
2019,0.593959642,0.9,0.55875546548797,0.632428813724575
2020,0.59433981,0.9,0.555495431899298,0.635898689711646
2021,0.594720357,0.9,0.555161744800178,0.634671589983605
2022,0.595101021,0.9,0.554823602704851,0.635373029346534
2023,0.595481758,0.9,0.552013096462068,0.639443802675069
2024,0.595862603,0.9,0.55201479766224,0.639789531394149
2025,0.596243549,0.9,0.553768140613645,0.642418837971607
2026,0.596625071,0.9,0.550197694406066,0.643095549132472
2027,0.597120187,0.9,0.549482780409208,0.642642048186721
2028,0.59761536,0.9,0.549412879008113,0.644516308213775
2029,0.599084532,0.9,0.545940774319467,0.650395734748268
2030,0.601036263,0.9,0.550559237080521,0.650313801920147
2031,0.60298823,0.9,0.550143472506547,0.655767272027654
2032,0.604940174,0.9,0.552907601712788,0.663046396653245
2033,0.606892075,0.9,0.547960981440303,0.663730089454592
2034,0.608843925,0.9,0.549904085956781,0.670611474236746
2035,0.610795776,0.9,0.545406633700877,0.673456802965122
2036,0.612748085,0.9,0.544741936631467,0.678725060768933
2037,0.614700384,0.9,0.549911333335843,0.685839220195021
2038,0.616652656,0.9,0.549307073925066,0.684308422609469
2039,0.618736274,0.9,0.547994601925408,0.692137391915099
2040,0.620819806,0.9,0.546587836562644,0.693414836885137
2041,0.622903586,0.9,0.545966387698726,0.701174470479452
2042,0.624987302,0.9,0.546438692171727,0.702541885892003
2043,0.62707095,0.9,0.549246930228843,0.708110571996049
2044,0.629154523,0.9,0.552254592795391,0.710843471447185
2045,0.631684879,0.9,0.540780014922031,0.713400707444669
2046,0.634215726,0.9,0.544001583928655,0.71887393340301
2047,0.636473502,0.9,0.544745105492349,0.729866108318795
2048,0.638739849,0.9,0.548183987509641,0.730321651073609
2049,0.641006531,0.9,0.544373793790053,0.735952393030768
